time,soil1,soil2,soil3,temp,humi,PH,sun,section1,section2,section3
2017-07-16-22,503,512,426,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-16-23,502,511,424,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-16-24,500,510,425,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-17-01,501,511,426,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-17-02,503,512,426,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-17-03,503,513,427,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-17-04,502,512,427,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-17-05,503,512,426,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-17-06,503,512,428,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-17-07,503,512,427,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-17-08,501,511,426,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-17-09,502,510,427,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-17-10,504,513,428,20,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-17-11,504,513,429,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-17-12,504,512,428,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-17-13,503,512,429,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-17-14,504,512,429,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-17-15,504,512,428,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-17-16,503,512,429,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-17-17,504,512,429,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-17-18,501,510,427,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-17-19,503,510,427,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-17-20,504,513,429,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-17-21,503,512,429,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-17-22,502,512,429,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-17-23,502,512,429,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-17-24,503,512,429,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-18-01,502,512,429,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-18-02,502,512,429,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-18-03,503,512,430,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-18-04,503,512,429,22,20,9.77,0,Rosemary,Lavender,Peppers
2017-07-18-05,503,511,427,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-18-06,503,512,430,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-18-07,500,509,428,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-18-08,501,509,428,22,20,9.77,0,Rosemary,Lavender,Peppers
2017-07-18-09,502,511,429,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-18-10,505,513,430,20,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-18-11,504,512,430,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-18-12,504,512,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-18-13,504,512,431,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-18-14,504,512,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-18-15,504,510,428,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-18-16,502,510,429,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-18-17,503,510,429,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-18-18,503,511,431,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-18-19,505,512,431,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-18-20,504,511,430,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-18-21,504,512,430,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-18-22,504,511,430,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-18-23,504,511,430,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-18-24,505,512,431,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-19-01,505,511,428,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-19-02,503,509,429,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-19-03,503,510,429,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-19-04,504,513,430,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-19-05,506,512,430,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-19-06,506,512,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-19-07,506,512,430,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-19-08,505,512,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-19-09,506,512,430,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-19-10,506,512,429,22,20,9.77,0,Rosemary,Lavender,Peppers
2017-07-19-11,506,512,430,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-19-12,505,512,430,22,20,9.77,0,Rosemary,Lavender,Peppers
2017-07-19-13,506,512,428,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-19-14,504,510,429,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-19-15,507,512,430,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-19-16,507,513,431,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-19-17,506,512,431,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-19-18,506,512,431,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-19-19,507,512,431,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-19-20,505,511,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-19-21,507,512,431,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-19-22,506,512,431,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-19-23,504,509,424,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-19-24,505,510,424,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-20-01,505,509,429,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-20-02,504,510,431,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-20-03,508,513,432,20,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-20-04,507,512,431,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-20-05,507,512,432,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-20-06,507,512,432,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-20-07,507,512,431,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-20-08,507,512,432,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-20-09,506,512,432,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-20-10,507,512,432,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-20-11,505,509,430,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-20-12,506,509,430,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-20-13,506,510,431,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-20-14,505,510,431,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-20-15,506,509,430,22,20,9.77,0,Rosemary,Lavender,Peppers
2017-07-20-16,506,510,431,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-20-17,505,510,431,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-20-18,508,513,432,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-20-19,508,512,432,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-20-20,508,512,432,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-20-21,508,512,432,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-20-22,508,511,432,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-20-23,507,511,431,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-20-24,508,512,432,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-21-01,508,512,432,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-02,507,511,430,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-21-03,507,511,430,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-04,506,510,431,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-21-05,507,510,431,20,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-21-06,507,510,431,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-21-07,509,512,433,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-21-08,509,512,433,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-21-09,510,512,433,20,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-21-10,509,512,434,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-21-11,509,512,432,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-12,509,512,434,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-13,508,511,433,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-14,509,512,433,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-15,508,512,432,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-16,509,512,433,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-17,508,512,429,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-21-18,508,512,433,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-19,508,512,433,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-21-20,508,512,432,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-21,505,508,430,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-21-22,506,510,431,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-21-23,506,509,429,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-21-24,508,512,432,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-22-01,509,512,431,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-22-02,509,512,431,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-22-03,508,512,432,21,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-22-04,509,511,431,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-22-05,508,511,431,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-22-06,509,512,431,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-22-07,507,509,429,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-22-08,507,510,430,20,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-22-09,507,510,430,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-22-10,510,513,432,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-22-11,510,512,433,19,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-22-12,509,512,433,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-22-13,509,512,433,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-22-14,509,511,431,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-22-15,508,511,432,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-22-16,509,511,433,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-22-17,506,509,431,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-22-18,507,509,430,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-22-19,507,510,430,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-22-20,507,510,430,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-22-21,507,509,429,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-22-22,507,510,430,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-22-23,507,510,430,20,19,9.73,0,Rosemary,Lavender,Peppers
2017-07-22-24,510,512,431,20,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-23-01,509,512,431,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-23-02,509,511,430,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-23-03,509,511,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-23-04,509,511,430,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-23-05,509,511,431,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-23-06,508,510,428,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-23-07,508,509,427,20,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-23-08,508,509,427,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-23-09,508,510,427,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-23-10,507,510,428,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-23-11,509,512,429,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-23-12,509,513,429,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-23-13,509,512,429,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-23-14,508,512,429,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-23-15,509,512,429,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-23-16,509,512,429,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-23-17,508,511,429,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-23-18,509,511,428,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-23-19,509,512,429,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-23-20,509,511,427,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-23-21,506,509,428,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-23-22,508,510,428,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-23-23,507,510,428,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-23-24,507,510,428,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-24-01,509,513,430,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-24-02,510,512,430,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-24-03,510,512,430,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-24-04,509,511,429,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-24-05,510,512,429,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-24-06,510,511,428,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-24-07,510,511,426,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-24-08,508,509,426,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-24-09,508,509,428,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-24-10,511,513,430,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-24-11,510,512,429,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-24-12,510,512,430,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-24-13,510,512,430,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-24-14,509,512,430,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-24-15,510,512,430,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-24-16,509,511,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-24-17,509,511,431,22,20,9.81,0,Rosemary,Lavender,Peppers
2017-07-24-18,510,512,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-24-19,510,512,431,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-24-20,510,512,430,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-24-21,508,510,430,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-24-22,509,510,430,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-24-23,511,512,432,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-24-24,511,512,432,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-25-01,510,512,432,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-25-02,511,511,431,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-25-03,511,512,433,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-25-04,511,511,432,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-25-05,509,510,431,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-25-06,509,509,432,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-25-07,512,512,433,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-25-08,512,512,434,19,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-25-09,511,512,434,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-25-10,511,511,433,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-25-11,511,512,434,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-25-12,512,512,434,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-25-13,510,511,433,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-25-14,508,510,433,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-25-15,510,510,433,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-25-16,510,510,431,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-25-17,512,513,431,20,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-25-18,512,512,431,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-25-19,511,512,430,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-25-20,512,512,431,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-25-21,511,511,430,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-25-22,511,511,430,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-25-23,512,511,429,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-25-24,511,512,429,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-26-01,509,509,427,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-26-02,513,513,429,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-26-03,512,512,429,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-26-04,512,512,430,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-26-05,512,512,430,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-26-06,513,512,430,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-26-07,512,511,429,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-26-08,512,512,429,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-26-09,511,510,429,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-26-10,511,510,429,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-26-11,513,512,430,19,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-26-12,513,512,431,19,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-26-13,513,512,430,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-26-14,511,512,431,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-26-15,512,512,431,22,20,9.81,0,Rosemary,Lavender,Peppers
2017-07-26-16,513,512,431,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-26-17,513,512,431,22,20,9.81,0,Rosemary,Lavender,Peppers
2017-07-26-18,512,511,430,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-26-19,510,510,430,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-26-20,511,510,430,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-26-21,510,510,426,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-26-22,511,510,427,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-26-23,512,510,427,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-26-24,512,510,429,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-27-01,511,509,429,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-27-02,514,513,432,22,20,9.77,0,Rosemary,Lavender,Peppers
2017-07-27-03,514,512,431,19,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-27-04,513,511,431,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-27-05,513,512,432,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-27-06,513,512,432,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-27-07,513,512,432,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-27-08,513,512,432,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-27-09,513,511,431,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-27-10,513,510,430,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-27-11,512,509,429,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-27-12,512,510,430,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-27-13,512,510,431,22,20,9.77,0,Rosemary,Lavender,Peppers
2017-07-27-14,512,509,431,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-27-15,515,512,434,20,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-27-16,514,512,434,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-27-17,513,512,434,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-27-18,514,512,434,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-27-19,514,512,434,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-27-20,514,511,434,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-27-21,514,512,434,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-27-22,514,511,434,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-27-23,514,511,434,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-27-24,515,511,435,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-28-01,512,510,434,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-28-02,513,509,433,22,20,9.75,0,Rosemary,Lavender,Peppers
2017-07-28-03,512,510,434,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-28-04,515,512,435,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-28-05,514,512,435,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-28-06,515,512,436,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-28-07,514,511,435,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-28-08,515,512,436,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-28-09,514,512,436,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-28-10,515,512,436,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-28-11,515,509,433,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-28-12,513,509,434,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-28-13,514,509,434,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-28-14,514,509,432,22,20,9.74,0,Rosemary,Lavender,Peppers
2017-07-28-15,513,510,432,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-28-16,516,512,433,20,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-28-17,516,512,431,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-28-18,515,511,428,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-28-19,516,511,432,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-28-20,516,512,433,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-28-21,516,512,433,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-28-22,516,512,433,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-28-23,515,511,433,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-28-24,516,511,434,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-29-01,516,512,435,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-29-02,514,509,434,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-29-03,514,509,433,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-29-04,515,510,435,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-29-05,514,509,435,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-29-06,515,510,436,20,19,9.75,0,Rosemary,Lavender,Peppers
2017-07-29-07,515,513,438,22,20,9.77,0,Rosemary,Lavender,Peppers
2017-07-29-08,517,512,439,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-29-09,517,512,438,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-29-10,516,512,439,20,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-29-11,517,512,439,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-29-12,517,511,439,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-29-13,517,511,439,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-29-14,517,512,440,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-29-15,518,511,437,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-29-16,517,511,436,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-29-17,517,512,436,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-29-18,517,512,436,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-29-19,516,511,436,22,20,9.78,0,Rosemary,Lavender,Peppers
2017-07-29-20,516,509,434,22,20,9.81,0,Rosemary,Lavender,Peppers
2017-07-29-21,516,510,435,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-29-22,516,511,435,20,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-29-23,519,512,438,20,19,9.74,0,Rosemary,Lavender,Peppers
2017-07-29-24,518,511,438,19,19,9.77,0,Rosemary,Lavender,Peppers
2017-07-30-01,518,511,434,20,19,9.76,0,Rosemary,Lavender,Peppers
2017-07-30-02,518,512,434,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-30-03,517,511,433,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-30-04,518,512,434,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-30-05,517,512,434,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-30-06,517,511,432,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-30-07,517,511,432,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-07-30-08,518,511,432,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-30-09,517,510,433,22,20,9.82,0,Rosemary,Lavender,Peppers
2017-07-30-10,516,509,432,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-07-30-11,516,509,432,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-07-30-12,517,510,432,22,20,9.76,0,Rosemary,Lavender,Peppers
2017-07-30-13,517,511,435,22,20,9.79,0,Rosemary,Lavender,Peppers
2017-07-30-14,520,512,435,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-30-15,519,512,435,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-07-30-16,520,512,436,20,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-30-17,520,513,437,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-30-18,520,513,437,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-07-30-19,520,513,437,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-07-30-20,519,512,437,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-07-30-21,520,512,438,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-30-22,520,511,437,22,20,9.82,0,Rosemary,Lavender,Peppers
2017-07-30-23,520,513,439,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-07-30-24,518,510,437,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-07-31-01,519,510,438,22,20,9.8,0,Rosemary,Lavender,Peppers
